scan_timestamp_ct,date,asset_type,universe,rank,ticker,company_name,price,price_change_pct,signal,close,change_pct,rsi,puddle
2026-05-27T22:42:00-05:00,2026-05-27,ETF,ETF,43,XLF,State Street Financial Select Sector SPDR ETF,51.42,-0.83,Puddle,51.33,-1.0,44.76,"1st: MA20, 10% cash"
2026-05-27T22:42:00-05:00,2026-05-27,Stock,"S&P500,NASDAQ100",S1/N1,NVDA,NVIDIA Corp,212.6,-1.05,Puddle,210.88,-1.85,52.61,"1st: MA20, 10% cash"
2026-05-27T22:42:00-05:00,2026-05-27,Stock,"S&P500,NASDAQ100",S3/N3,MSFT,Microsoft Corp,412.67,-0.81,Puddle,413.07,-0.71,50.0,"1st: MA20, 10% cash"
2026-05-27T22:42:00-05:00,2026-05-27,Stock,"S&P500,NASDAQ100",S7/N7,AVGO,Broadcom Inc,421.86,-0.04,Puddle,419.17,-0.67,47.3,"1st: MA20, 10% cash"
2026-05-27T22:42:00-05:00,2026-05-27,Stock,S&P500,15,JPM,JPMorgan Chase & Co,299.28,-2.43,Puddle,297.6,-2.98,34.27,"3rd: MA120, 50% cash, 5d"
2026-05-27T22:42:00-05:00,2026-05-27,Stock,S&P500,29,BAC,Bank of America Corp,51.1,-2.11,Puddle,50.92,-2.45,33.29,"3rd: MA120, 50% cash, 5d"
2026-05-27T22:42:00-05:00,2026-05-27,Stock,S&P500,42,GEV,GE Vernova Inc,1031.89,-3.6,Puddle,1047.19,-2.17,38.82,"1st: MA20, 10% cash"
2026-05-27T22:42:00-05:00,2026-05-27,Stock,NASDAQ100,45,CEG,Constellation Energy Corporation Common Stock,288.68,-4.27,Puddle,290.0,-3.84,35.94,"2nd: MA60, 50% cash, 5d"
2026-05-27T22:42:00-05:00,2026-05-27,Stock,S&P500,49,WFC,Wells Fargo & Co,76.11,-1.82,Puddle,75.5,-2.61,36.39,"1st: MA20, 10% cash"
2026-05-27T22:42:00-05:00,2026-05-27,Stock,S&P500,50,C,Citigroup Inc,125.39,-1.16,Puddle,124.81,-1.62,43.94,"1st: MA20, 10% cash"
2026-05-27T22:42:00-05:00,2026-05-27,Stock,NASDAQ100,70,BKR,Baker Hughes Company,63.2,-5.29,Puddle,63.19,-5.3,39.07,"1st: MA20, 10% cash"
2026-05-27T22:42:00-05:00,2026-05-27,Stock,S&P500,90,CB,Chubb Ltd,320.63,-1.48,Puddle,320.92,-1.39,48.72,"1st: MA20, 10% cash"
2026-05-27T22:42:00-05:00,2026-05-27,Stock,NASDAQ100,100,ZS,"Zscaler, Inc. Common Stock",126.41,-31.52,Puddle,127.46,-30.95,45.44,"3rd: MA120, 50% cash, 5d"
