scan_timestamp_ct,date,asset_type,universe,rank,ticker,company_name,price,price_change_pct,signal,close,change_pct,rsi,puddle
2026-07-09T16:24:00-05:00,2026-07-09,Stock,"S&P500,NASDAQ100",S3/N3,MSFT,Microsoft Corp,384.36,0.27,Puddle,380.16,-0.83,50.62,"1st: MA20, 10% cash"
2026-07-09T16:24:00-05:00,2026-07-09,Stock,"S&P500,NASDAQ100",S5/N5,GOOGL,Alphabet Inc,358.89,-0.84,Puddle,353.61,-2.3,43.68,"1st: MA20, 10% cash"
2026-07-09T16:24:00-05:00,2026-07-09,Stock,"S&P500,NASDAQ100",S6/N6,GOOG,Alphabet Inc,356.24,-0.69,Puddle,351.14,-2.11,43.59,"1st: MA20, 10% cash"
2026-07-09T16:24:00-05:00,2026-07-09,Stock,S&P500,18,XOM,Exxon Mobil Corp,137.46,-2.6,Puddle,138.23,-2.05,44.05,"1st: MA20, 10% cash"
2026-07-09T16:24:00-05:00,2026-07-09,Stock,"S&P500,NASDAQ100",S50/N27,LIN,Linde PLC,525.56,-0.4,Puddle,521.38,-1.19,52.92,"1st: MA20, 10% cash"
2026-07-09T16:24:00-05:00,2026-07-09,Stock,S&P500,33,CVX,Chevron Corp,174.05,-1.09,Puddle,174.65,-0.75,45.42,"1st: MA20, 10% cash"
2026-07-09T16:24:00-05:00,2026-07-09,Stock,"S&P500,NASDAQ100",S65/N36,PEP,PepsiCo Inc,137.86,-3.26,Puddle,137.42,-3.57,43.66,"1st: MA20, 10% cash"
2026-07-09T16:24:00-05:00,2026-07-09,Stock,NASDAQ100,59,MDLZ,"Mondelez International, Inc. Class A",58.3,-1.98,Puddle,58.99,-0.82,43.58,"3rd: MA120, 50% cash, 5d"
2026-07-09T16:24:00-05:00,2026-07-09,Stock,S&P500,62,MCD,McDonald's Corp,276.49,-0.63,Puddle,275.89,-0.85,43.39,"1st: MA20, 10% cash"
2026-07-09T16:24:00-05:00,2026-07-09,Stock,S&P500,69,BA,Boeing Co/The,223.11,-0.82,Puddle,223.2,-0.78,47.53,"3rd: MA120, 50% cash, 5d"
2026-07-09T16:24:00-05:00,2026-07-09,Stock,NASDAQ100,80,FANG,"Diamondback Energy, Inc.",182.0,-2.47,Puddle,182.41,-2.25,46.38,"3rd: MA120, 50% cash, 5d"
2026-07-09T16:24:00-05:00,2026-07-09,Stock,NASDAQ100,81,XEL,"Xcel Energy, Inc.",79.02,-0.75,Puddle,79.21,-0.51,56.73,"3rd: MA120, 50% cash, 5d"
2026-07-09T16:24:00-05:00,2026-07-09,Stock,S&P500,92,COP,ConocoPhillips,108.02,-2.44,Puddle,108.83,-1.71,45.07,"1st: MA20, 10% cash"
