scan_timestamp_ct,date,asset_type,universe,rank,ticker,company_name,price,price_change_pct,signal,close,change_pct,rsi,puddle
2026-08-13T12:57:00-05:00,2026-08-13,Stock,"S&P500,NASDAQ100",S14/N12,WMT,Walmart Inc,115.0,-0.87,Puddle,115.47,-0.47,69.63,"2nd: MA60, 50% cash, 5d"
2026-08-13T12:57:00-05:00,2026-08-13,Stock,"S&P500,NASDAQ100",S22/N16,CSCO,Cisco Systems Inc,112.64,-9.07,Puddle,114.76,-7.36,50.94,"2nd: MA60, 50% cash, 5d"
2026-08-13T12:57:00-05:00,2026-08-13,Stock,NASDAQ100,43,PDD,PDD Holdings Inc. American Depositary Shares,84.43,-5.18,Puddle,85.58,-3.89,57.34,"1st: MA20, 10% cash"
2026-08-13T12:57:00-05:00,2026-08-13,Stock,S&P500,50,AXP,American Express Co,342.88,-0.35,Puddle,342.17,-0.56,65.13,"1st: MA20, 10% cash"
2026-08-13T12:57:00-05:00,2026-08-13,Stock,S&P500,62,MCD,McDonald's Corp,272.21,-1.27,Puddle,274.33,-0.5,62.8,"2nd: MA60, 50% cash, 5d"
2026-08-13T12:57:00-05:00,2026-08-13,Stock,NASDAQ100,63,ROST,Ross Stores Inc,243.78,-1.8,Puddle,244.28,-1.6,57.93,"1st: MA20, 10% cash"
2026-08-13T12:57:00-05:00,2026-08-13,Stock,NASDAQ100,65,HON,"Honeywell International, Inc.",234.04,-0.55,Puddle,233.79,-0.66,41.31,"2nd: MA60, 50% cash, 5d"
2026-08-13T12:57:00-05:00,2026-08-13,Stock,S&P500,87,GLW,Corning Inc,163.88,-2.13,Puddle,165.94,-0.9,60.75,"3rd: MA120, 50% cash, 5d"
2026-08-13T12:57:00-05:00,2026-08-13,Stock,NASDAQ100,89,TTWO,Take-Two Interactive Software Inc,241.34,-0.68,Puddle,240.47,-1.04,56.14,"1st: MA20, 10% cash"
