scan_timestamp_ct,date,asset_type,universe,rank,ticker,company_name,price,price_change_pct,signal,close,change_pct,rsi,puddle
2026-06-09T19:15:00-05:00,2026-06-09,ETF,ETF,54,SLV,iShares Silver Trust,59.01,-4.17,RSI & Puddle,59.02,-4.16,29.92,"4th: MA200, RSI<=30, 100% cash, 40d"
2026-06-09T19:15:00-05:00,2026-06-09,Stock,S&P500,86,COP,ConocoPhillips,116.79,-1.77,RSI & Puddle,115.06,-3.22,29.11,"1st: MA20, 10% cash"
2026-06-09T19:15:00-05:00,2026-06-09,ETF,ETF,17,VGT,Vanguard Information Technology ETF,114.99,-1.93,Puddle,112.52,-4.03,51.53,"1st: MA20, 10% cash"
2026-06-09T19:15:00-05:00,2026-06-09,ETF,ETF,18,IJH,iShares Core S&P Mid-Cap ETF,74.73,0.84,Puddle,73.72,-0.53,66.33,"1st: MA20, 10% cash"
2026-06-09T19:15:00-05:00,2026-06-09,ETF,ETF,20,VIG,Vanguard Dividend Appreciation ETF,234.09,0.32,Puddle,232.22,-0.48,59.97,"1st: MA20, 10% cash"
2026-06-09T19:15:00-05:00,2026-06-09,ETF,ETF,22,VO,Vanguard Mid-Cap ETF,78.83,0.42,Puddle,77.85,-0.83,61.13,"1st: MA20, 10% cash"
2026-06-09T19:15:00-05:00,2026-06-09,ETF,ETF,23,XLK,State Street Technology Select Sector SPDR ETF,180.77,-1.85,Puddle,176.73,-4.04,53.14,"1st: MA20, 10% cash"
2026-06-09T19:15:00-05:00,2026-06-09,ETF,ETF,25,SCHD,Schwab US Dividend Equity ETF,32.39,0.31,Puddle,32.15,-0.43,51.05,"1st: MA20, 10% cash"
2026-06-09T19:15:00-05:00,2026-06-09,ETF,ETF,31,VYM,Vanguard High Dividend Yield Index ETF,158.84,0.46,Puddle,157.33,-0.5,57.2,"1st: MA20, 10% cash"
2026-06-09T19:15:00-05:00,2026-06-09,ETF,ETF,32,VB,Vanguard Small Cap ETF,291.36,0.69,Puddle,287.23,-0.74,62.37,"1st: MA20, 10% cash"
2026-06-09T19:15:00-05:00,2026-06-09,ETF,ETF,35,IWD,iShares Russell 1000 Value ETF,238.17,0.38,Puddle,235.63,-0.69,60.67,"1st: MA20, 10% cash"
2026-06-09T19:15:00-05:00,2026-06-09,ETF,ETF,47,QUAL,iShares MSCI USA Quality Factor ETF,214.12,0.14,Puddle,212.19,-0.77,57.8,"1st: MA20, 10% cash"
2026-06-09T19:15:00-05:00,2026-06-09,ETF,ETF,48,IWR,iShares Russell Midcap ETF,106.92,0.58,Puddle,105.5,-0.75,62.66,"1st: MA20, 10% cash"
2026-06-09T19:15:00-05:00,2026-06-09,ETF,ETF,52,SMH,VanEck Semiconductor ETF,591.01,-1.2,Puddle,567.12,-5.19,54.89,"1st: MA20, 10% cash"
2026-06-09T19:15:00-05:00,2026-06-09,ETF,ETF,71,XLE,State Street Energy Select Sector SPDR ETF,57.39,-1.61,Puddle,56.9,-2.45,30.66,"2nd: MA60, 50% cash, 5d"
2026-06-09T19:15:00-05:00,2026-06-09,ETF,ETF,85,XLI,State Street Industrial Select Sector SPDR ETF,175.6,1.13,Puddle,172.76,-0.5,63.14,"1st: MA20, 10% cash"
2026-06-09T19:15:00-05:00,2026-06-09,ETF,ETF,98,VXF,Vanguard Extended Market ETF,234.17,0.29,Puddle,230.08,-1.46,60.66,"1st: MA20, 10% cash"
2026-06-09T19:15:00-05:00,2026-06-09,ETF,ETF,100,MDY,SPDR S&P MIDCAP 400 ETF Trust,681.68,0.8,Puddle,672.14,-0.61,66.01,"1st: MA20, 10% cash"
2026-06-09T19:15:00-05:00,2026-06-09,Stock,"S&P500,NASDAQ100",S3/N3,MSFT,Microsoft Corp,403.41,-2.02,Puddle,402.27,-2.3,43.99,"2nd: MA60, 50% cash, 5d"
2026-06-09T19:15:00-05:00,2026-06-09,Stock,"S&P500,NASDAQ100",S4/N4,AMZN,Amazon.com Inc,244.19,-0.42,Puddle,242.87,-0.96,36.2,"2nd: MA60, 50% cash, 5d"
2026-06-09T19:15:00-05:00,2026-06-09,Stock,"S&P500,NASDAQ100",S7/N7,AVGO,Broadcom Inc,392.16,-1.12,Puddle,379.34,-4.35,42.15,"2nd: MA60, 50% cash, 5d"
2026-06-09T19:15:00-05:00,2026-06-09,Stock,"S&P500,NASDAQ100",S8/N8,TSLA,Tesla Inc,396.68,-3.0,Puddle,393.01,-3.9,46.0,"2nd: MA60, 50% cash, 5d"
2026-06-09T19:15:00-05:00,2026-06-09,Stock,"S&P500,NASDAQ100",S15/N12,AMD,Advanced Micro Devices Inc,475.51,-3.02,Puddle,461.12,-5.96,58.1,"1st: MA20, 10% cash"
2026-06-09T19:15:00-05:00,2026-06-09,Stock,S&P500,18,ORCL,Oracle Corp,205.81,-2.84,Puddle,202.49,-4.4,58.18,"1st: MA20, 10% cash"
2026-06-09T19:15:00-05:00,2026-06-09,Stock,S&P500,24,CAT,Caterpillar Inc,914.7,-0.1,Puddle,894.3,-2.33,56.79,"1st: MA20, 10% cash"
