scan_timestamp_ct,date,asset_type,universe,rank,ticker,company_name,price,price_change_pct,signal,close,change_pct,rsi,puddle
2026-05-26T19:06:00-05:00,2026-05-26,ETF,ETF,57,JEPI,JPMorgan Equity Premium Income Fund,56.22,-0.2,Puddle,56.26,-0.12,44.0,"1st: MA20, 10% cash"
2026-05-26T19:06:00-05:00,2026-05-26,Stock,"S&P500,NASDAQ100",S1/N1,NVDA,NVIDIA Corp,214.86,-0.22,Puddle,214.48,-0.39,63.58,"1st: MA20, 10% cash"
2026-05-26T19:06:00-05:00,2026-05-26,Stock,"S&P500,NASDAQ100",S3/N3,MSFT,Microsoft Corp,416.03,-0.61,Puddle,414.89,-0.88,53.78,"1st: MA20, 10% cash"
2026-05-26T19:06:00-05:00,2026-05-26,Stock,"S&P500,NASDAQ100",S22/N16,COST,Costco Wholesale Corp,1002.93,-2.46,Puddle,999.69,-2.78,46.5,"2nd: MA60, 50% cash, 5d"
2026-05-26T19:06:00-05:00,2026-05-26,Stock,S&P500,16,XOM,Exxon Mobil Corp,149.81,-3.3,Puddle,151.9,-1.95,47.57,"2nd: MA60, 50% cash, 5d"
2026-05-26T19:06:00-05:00,2026-05-26,Stock,S&P500,29,CVX,Chevron Corp,184.71,-3.51,Puddle,187.38,-2.12,45.49,"2nd: MA60, 50% cash, 5d"
2026-05-26T19:06:00-05:00,2026-05-26,Stock,S&P500,32,UNH,UnitedHealth Group Inc,376.86,-2.99,Puddle,378.49,-2.57,60.16,"1st: MA20, 10% cash"
2026-05-26T19:06:00-05:00,2026-05-26,Stock,S&P500,51,AXP,American Express Co,310.72,-0.34,Puddle,310.15,-0.52,41.62,"2nd: MA60, 50% cash, 5d"
2026-05-26T19:06:00-05:00,2026-05-26,Stock,NASDAQ100,64,AEP,"American Electric Power Company, Inc.",130.9,-0.52,Puddle,130.99,-0.46,38.95,"2nd: MA60, 50% cash, 5d"
2026-05-26T19:06:00-05:00,2026-05-26,Stock,NASDAQ100,65,LITE,Lumentum Holdings Inc. Common Stock,910.81,-3.81,Puddle,910.9,-3.8,43.88,"1st: MA20, 10% cash"
2026-05-26T19:06:00-05:00,2026-05-26,Stock,NASDAQ100,73,FANG,"Diamondback Energy, Inc.",195.13,-2.78,Puddle,198.9,-0.9,43.37,"1st: MA20, 10% cash"
2026-05-26T19:06:00-05:00,2026-05-26,Stock,NASDAQ100,78,ADSK,Autodesk Inc,238.23,-1.15,Puddle,238.59,-1.0,40.08,"1st: MA20, 10% cash"
2026-05-26T19:06:00-05:00,2026-05-26,Stock,S&P500,81,PFE,Pfizer Inc,25.85,-0.19,Puddle,25.81,-0.35,45.16,"3rd: MA120, 50% cash, 5d"
2026-05-26T19:06:00-05:00,2026-05-26,Stock,NASDAQ100,83,CCEP,Coca-Cola Europacific Partners plc Ordinary Shares,93.41,-0.75,Puddle,93.21,-0.97,52.17,"3rd: MA120, 50% cash, 5d"
2026-05-26T19:06:00-05:00,2026-05-26,Stock,NASDAQ100,84,TTWO,Take-Two Interactive Software Inc,220.67,-3.02,Puddle,222.38,-2.27,49.28,"3rd: MA120, 50% cash, 5d"
2026-05-26T19:06:00-05:00,2026-05-26,Stock,NASDAQ100,86,ALNY,"Alnylam Pharmaceuticals, Inc.",295.5,-0.66,Puddle,295.55,-0.64,45.05,"1st: MA20, 10% cash"
2026-05-26T19:06:00-05:00,2026-05-26,Stock,S&P500,90,CB,Chubb Ltd,325.45,-0.74,Puddle,326.78,-0.34,56.38,"2nd: MA60, 50% cash, 5d"
2026-05-26T19:06:00-05:00,2026-05-26,Stock,NASDAQ100,91,CPRT,Copart Inc,33.24,-1.63,Puddle,33.12,-1.98,49.78,"1st: MA20, 10% cash"
2026-05-26T19:06:00-05:00,2026-05-26,Stock,S&P500,99,BMY,Bristol-Myers Squibb Co,58.03,-2.4,Puddle,58.29,-1.97,60.24,"2nd: MA60, 50% cash, 5d"
2026-05-26T19:06:00-05:00,2026-05-26,Stock,S&P500,100,COF,Capital One Financial Corp,186.42,-0.73,Puddle,186.5,-0.69,46.48,"1st: MA20, 10% cash"
