scan_timestamp_ct,date,asset_type,universe,rank,ticker,company_name,price,price_change_pct,signal,close,change_pct,rsi,puddle
2026-09-14T17:17:00-05:00,2026-09-14,ETF,ETF,85,XLI,State Street Industrial Select Sector SPDR ETF,169.93,-1.42,RSI & Puddle,169.63,-1.59,28.68,"4th: MA200, RSI<=30, 100% cash, 40d"
2026-09-14T17:17:00-05:00,2026-09-14,Stock,S&P500,44,RTX,RTX Corporation,195.34,-1.18,RSI & Puddle,194.35,-1.68,19.57,"3rd: MA120, 50% cash, 5d"
2026-09-14T17:17:00-05:00,2026-09-14,Stock,NASDAQ100,68,PCAR,Paccar Inc,122.86,0.11,RSI & Puddle,121.68,-0.86,22.69,"3rd: MA120, 50% cash, 5d"
2026-09-14T17:17:00-05:00,2026-09-14,Stock,NASDAQ100,74,BKR,Baker Hughes Company,56.78,-3.86,RSI & Puddle,56.25,-4.76,26.48,"4th: MA200, RSI<=30, 100% cash, 40d"
2026-09-14T17:17:00-05:00,2026-09-14,ETF,ETF,5,QQQ,Invesco QQQ Trust Series I,709.18,-0.8,Puddle,712.37,-0.35,55.11,"2nd: MA60, 50% cash, 5d"
2026-09-14T17:17:00-05:00,2026-09-14,ETF,ETF,12,IEMG,iShares Core MSCI Emerging Markets ETF,80.4,-2.63,Puddle,80.88,-2.05,51.94,"1st: MA20, 10% cash"
2026-09-14T17:17:00-05:00,2026-09-14,ETF,ETF,15,IWF,iShares Russell 1000 Growth ETF,121.26,-0.83,Puddle,121.71,-0.46,52.91,"2nd: MA60, 50% cash, 5d"
2026-09-14T17:17:00-05:00,2026-09-14,ETF,ETF,18,IJH,iShares Core S&P Mid-Cap ETF,73.79,-0.87,Puddle,73.9,-0.73,33.52,"3rd: MA120, 50% cash, 5d"
2026-09-14T17:17:00-05:00,2026-09-14,ETF,ETF,31,VYM,Vanguard High Dividend Yield Index ETF,161.73,-0.73,Puddle,161.68,-0.76,31.16,"2nd: MA60, 50% cash, 5d"
2026-09-14T17:17:00-05:00,2026-09-14,ETF,ETF,34,QQQM,Invesco NASDAQ 100 ETF,292.02,-0.81,Puddle,293.31,-0.37,55.08,"2nd: MA60, 50% cash, 5d"
2026-09-14T17:17:00-05:00,2026-09-14,ETF,ETF,52,SMH,VanEck Semiconductor ETF,541.5,-4.75,Puddle,545.03,-4.13,49.35,"3rd: MA120, 50% cash, 5d"
2026-09-14T17:17:00-05:00,2026-09-14,ETF,ETF,70,VONG,Vanguard Russell 1000 Growth ETF,124.81,-0.87,Puddle,125.33,-0.45,52.79,"2nd: MA60, 50% cash, 5d"
2026-09-14T17:17:00-05:00,2026-09-14,ETF,ETF,80,DYNF,iShares U.S. Equity Factor Rotation Active ETF,69.15,-0.89,Puddle,69.29,-0.69,54.55,"1st: MA20, 10% cash"
2026-09-14T17:17:00-05:00,2026-09-14,ETF,ETF,92,EEM,iShares MSCI Emerging Markets ETF,65.99,-2.73,Puddle,66.38,-2.15,51.55,"1st: MA20, 10% cash"
2026-09-14T17:17:00-05:00,2026-09-14,ETF,ETF,100,MDY,SPDR S&P MIDCAP 400 ETF Trust,672.62,-0.89,Puddle,673.53,-0.76,33.69,"3rd: MA120, 50% cash, 5d"
2026-09-14T17:17:00-05:00,2026-09-14,Stock,"S&P500,NASDAQ100",S11/N11,MU,"Micron Technology, Inc.",924.03,-5.25,Puddle,929.81,-4.66,53.13,"2nd: MA60, 50% cash, 5d"
2026-09-14T17:17:00-05:00,2026-09-14,Stock,"S&P500,NASDAQ100",S15/N13,AMD,Advanced Micro Devices,493.41,-4.4,Puddle,497.35,-3.64,61.74,"2nd: MA60, 50% cash, 5d"
2026-09-14T17:17:00-05:00,2026-09-14,Stock,NASDAQ100,14,ASML,ASML Holding NV,1575.15,-7.25,Puddle,1591.91,-6.26,33.63,"3rd: MA120, 50% cash, 5d"
2026-09-14T17:17:00-05:00,2026-09-14,Stock,NASDAQ100,23,ARM,Arm Holdings plc American Depositary Shares,239.01,-9.74,Puddle,242.24,-8.52,51.5,"3rd: MA120, 50% cash, 5d"
2026-09-14T17:17:00-05:00,2026-09-14,Stock,S&P500,24,BAC,Bank of America Corporation,59.47,-5.14,Puddle,59.35,-5.33,32.47,"2nd: MA60, 50% cash, 5d"
2026-09-14T17:17:00-05:00,2026-09-14,Stock,S&P500,25,ORCL,Oracle Corp,144.79,-3.65,Puddle,144.18,-4.06,51.45,"1st: MA20, 10% cash"
2026-09-14T17:17:00-05:00,2026-09-14,Stock,"S&P500,NASDAQ100",S51/N26,SNDK,Sandisk Corporation Common Stock,1551.99,-4.98,Puddle,1576.1,-3.51,57.2,"2nd: MA60, 50% cash, 5d"
2026-09-14T17:17:00-05:00,2026-09-14,Stock,S&P500,29,CAT,Caterpillar Inc.,784.0,-4.22,Puddle,786.19,-3.96,42.26,"1st: MA20, 10% cash"
2026-09-14T17:17:00-05:00,2026-09-14,Stock,"S&P500,NASDAQ100",S59/N30,MRVL,"Marvell Technology, Inc. Common Stock",218.82,-7.32,Puddle,223.53,-5.32,47.45,"2nd: MA60, 50% cash, 5d"
2026-09-14T17:17:00-05:00,2026-09-14,Stock,"S&P500,NASDAQ100",S72/N36,ADI,"Analog Devices, Inc.",361.02,-4.69,Puddle,362.65,-4.26,44.38,"1st: MA20, 10% cash"
2026-09-14T17:17:00-05:00,2026-09-14,Stock,S&P500,42,GS,Goldman Sachs Group Inc.,988.45,-3.96,Puddle,985.0,-4.29,36.38,"3rd: MA120, 50% cash, 5d"
2026-09-14T17:17:00-05:00,2026-09-14,Stock,S&P500,47,ANET,Arista Networks,187.81,-5.9,Puddle,190.74,-4.43,51.99,"1st: MA20, 10% cash"
2026-09-14T17:17:00-05:00,2026-09-14,Stock,S&P500,50,C,Citigroup Inc.,136.18,-1.9,Puddle,133.19,-4.06,53.7,"2nd: MA60, 50% cash, 5d"
2026-09-14T17:17:00-05:00,2026-09-14,Stock,NASDAQ100,50,CEG,Constellation Energy Corporation Common Stock,264.57,-7.09,Puddle,265.39,-6.8,45.24,"3rd: MA120, 50% cash, 5d"
2026-09-14T17:17:00-05:00,2026-09-14,Stock,S&P500,61,APH,Amphenol Corporation,78.55,-6.4,Puddle,78.94,-5.93,52.53,"2nd: MA60, 50% cash, 5d"
2026-09-14T17:17:00-05:00,2026-09-14,Stock,NASDAQ100,62,LITE,Lumentum Holdings Inc. Common Stock,835.03,-9.92,Puddle,843.65,-8.99,51.19,"3rd: MA120, 50% cash, 5d"
2026-09-14T17:17:00-05:00,2026-09-14,Stock,NASDAQ100,71,NBIS,Nebius Group N.V. Class A Ordinary Shares,212.19,-5.5,Puddle,218.36,-2.76,53.31,"2nd: MA60, 50% cash, 5d"
2026-09-14T17:17:00-05:00,2026-09-14,Stock,S&P500,75,WELL,Welltower Inc.,234.21,-0.6,Puddle,235.12,-0.21,39.63,"2nd: MA60, 50% cash, 5d"
2026-09-14T17:17:00-05:00,2026-09-14,Stock,NASDAQ100,77,TER,"Teradyne, Inc. Common Stock",329.2,-13.3,Puddle,333.8,-12.09,41.05,"3rd: MA120, 50% cash, 5d"
2026-09-14T17:17:00-05:00,2026-09-14,Stock,S&P500,81,ETN,"Eaton Corporation, plc Ordinary Shares",393.16,-7.57,Puddle,392.09,-7.82,43.79,"3rd: MA120, 50% cash, 5d"
2026-09-14T17:17:00-05:00,2026-09-14,Stock,NASDAQ100,84,CRWV,"CoreWeave, Inc. Class A Common Stock",82.98,-6.75,Puddle,84.6,-4.93,48.14,"2nd: MA60, 50% cash, 5d"
2026-09-14T17:17:00-05:00,2026-09-14,Stock,NASDAQ100,86,ALAB,"Astera Labs, Inc. Common Stock",257.04,-11.74,Puddle,261.42,-10.23,45.84,"3rd: MA120, 50% cash, 5d"
2026-09-14T17:17:00-05:00,2026-09-14,Stock,S&P500,96,GLW,Corning Incorporated,143.6,-13.7,Puddle,144.81,-12.97,49.47,"1st: MA20, 10% cash"
