scan_timestamp_ct,date,asset_type,universe,rank,ticker,company_name,price,price_change_pct,signal,close,change_pct,rsi,puddle
2026-09-08T22:28:00-05:00,2026-09-08,Stock,"S&P500,NASDAQ100",S87/N39,BKNG,Booking Holdings Inc. Common Stock,180.3,-6.72,RSI & Puddle,184.2,-4.7,28.46,"4th: MA200, RSI<=30, 100% cash, 40d"
2026-09-08T22:28:00-05:00,2026-09-08,Stock,NASDAQ100,57,MNST,Monster Beverage Corporation,43.15,-1.53,RSI & Puddle,43.45,-0.84,23.19,"3rd: MA120, 50% cash, 5d"
2026-09-08T22:28:00-05:00,2026-09-08,Stock,NASDAQ100,101,GEHC,GE HealthCare Technologies Inc. Common Stock,66.78,-3.03,RSI & Puddle,67.47,-2.02,26.42,"2nd: MA60, 50% cash, 5d"
2026-09-08T22:28:00-05:00,2026-09-08,ETF,ETF,1,VOO,Vanguard S&P 500 ETF,704.07,-0.56,Puddle,705.79,-0.31,50.46,"1st: MA20, 10% cash"
2026-09-08T22:28:00-05:00,2026-09-08,ETF,ETF,2,IVV,iShares Core S&P 500 ETF,769.2,-0.61,Puddle,771.46,-0.32,50.5,"1st: MA20, 10% cash"
2026-09-08T22:28:00-05:00,2026-09-08,ETF,ETF,3,SPY,State Street SPDR S&P 500 ETF,765.96,-0.55,Puddle,767.81,-0.31,50.38,"1st: MA20, 10% cash"
2026-09-08T22:28:00-05:00,2026-09-08,ETF,ETF,4,VTI,Vanguard Total Stock Market ETF,377.6,-0.56,Puddle,378.59,-0.3,49.07,"1st: MA20, 10% cash"
2026-09-08T22:28:00-05:00,2026-09-08,ETF,ETF,9,GLD,SPDR Gold Shares,399.72,-1.73,Puddle,403.0,-0.93,52.65,"3rd: MA120, 50% cash, 5d"
2026-09-08T22:28:00-05:00,2026-09-08,ETF,ETF,10,VTV,Vanguard Value ETF,224.64,-0.8,Puddle,225.48,-0.43,46.35,"1st: MA20, 10% cash"
2026-09-08T22:28:00-05:00,2026-09-08,ETF,ETF,19,SPYM,State Street SPDR Portfolio S&P 500 ETF,90.17,-0.55,Puddle,90.38,-0.32,50.36,"1st: MA20, 10% cash"
2026-09-08T22:28:00-05:00,2026-09-08,ETF,ETF,25,SCHD,Schwab US Dividend Equity ETF,34.41,-1.12,Puddle,34.53,-0.78,50.39,"1st: MA20, 10% cash"
2026-09-08T22:28:00-05:00,2026-09-08,ETF,ETF,26,ITOT,iShares Core S&P Total U.S. Stock Market ETF,167.7,-0.56,Puddle,168.14,-0.3,49.12,"1st: MA20, 10% cash"
2026-09-08T22:28:00-05:00,2026-09-08,ETF,ETF,27,IAU,iShares Gold Trust,81.95,-1.73,Puddle,82.61,-0.94,52.62,"3rd: MA120, 50% cash, 5d"
2026-09-08T22:28:00-05:00,2026-09-08,ETF,ETF,32,VB,Vanguard Small Cap ETF,297.76,-0.75,Puddle,299.04,-0.32,40.47,"2nd: MA60, 50% cash, 5d"
2026-09-08T22:28:00-05:00,2026-09-08,ETF,ETF,38,SCHX,Schwab U.S. Large-Cap ETF,30.19,-0.56,Puddle,30.26,-0.33,49.73,"1st: MA20, 10% cash"
2026-09-08T22:28:00-05:00,2026-09-08,ETF,ETF,43,XLF,State Street Financial Select Sector SPDR ETF,57.3,-1.38,Puddle,57.55,-0.95,47.65,"1st: MA20, 10% cash"
