scan_timestamp_ct,date,asset_type,universe,rank,ticker,company_name,price,price_change_pct,signal,close,change_pct,rsi,puddle
2026-09-09T12:37:00-05:00,2026-09-09,ETF,ETF,20,VIG,Vanguard Dividend Appreciation ETF,238.85,-0.52,RSI & Puddle,238.85,-0.52,29.4,"2nd: MA60, 50% cash, 5d"
2026-09-09T12:37:00-05:00,2026-09-09,ETF,ETF,24,RSP,Invesco S&P 500 Equal Weight ETF,215.03,-0.78,RSI & Puddle,215.04,-0.78,27.93,"2nd: MA60, 50% cash, 5d"
2026-09-09T12:37:00-05:00,2026-09-09,ETF,ETF,57,JEPI,JPMorgan Equity Premium Income Fund,56.58,-0.52,RSI & Puddle,56.58,-0.51,27.88,"3rd: MA120, 50% cash, 5d"
2026-09-09T12:37:00-05:00,2026-09-09,Stock,"S&P500,NASDAQ100",S92/N40,BKNG,Booking Holdings Inc. Common Stock,172.8,-4.16,RSI & Puddle,172.8,-4.16,17.83,"3rd: MA120, 50% cash, 5d"
2026-09-09T12:37:00-05:00,2026-09-09,Stock,S&P500,77,BLK,"Blackrock, Inc.",1081.81,-1.24,RSI & Puddle,1081.93,-1.23,29.61,"2nd: MA60, 50% cash, 5d"
2026-09-09T12:37:00-05:00,2026-09-09,Stock,NASDAQ100,83,PYPL,"PayPal Holdings, Inc. Common Stock",52.81,-0.69,RSI & Puddle,52.81,-0.7,29.73,"2nd: MA60, 50% cash, 5d"
2026-09-09T12:37:00-05:00,2026-09-09,Stock,NASDAQ100,95,AXON,"Axon Enterprise, Inc. Common Stock",487.8,-3.49,RSI & Puddle,487.8,-3.49,22.39,"4th: MA200, RSI<=30, 100% cash, 40d"
2026-09-09T12:37:00-05:00,2026-09-09,ETF,ETF,5,QQQ,Invesco QQQ Trust Series I,715.75,-0.36,Puddle,715.78,-0.36,49.74,"1st: MA20, 10% cash"
2026-09-09T12:37:00-05:00,2026-09-09,ETF,ETF,6,VEA,Vanguard FTSE Developed Markets ETF,72.89,-0.76,Puddle,72.89,-0.76,50.51,"1st: MA20, 10% cash"
2026-09-09T12:37:00-05:00,2026-09-09,ETF,ETF,13,VXUS,Vanguard Total International Stock ETF,87.47,-0.69,Puddle,87.49,-0.67,54.05,"1st: MA20, 10% cash"
2026-09-09T12:37:00-05:00,2026-09-09,ETF,ETF,22,VO,Vanguard Mid-Cap ETF,81.32,-0.59,Puddle,81.33,-0.59,34.41,"2nd: MA60, 50% cash, 5d"
2026-09-09T12:37:00-05:00,2026-09-09,ETF,ETF,34,QQQM,Invesco NASDAQ 100 ETF,294.82,-0.32,Puddle,294.82,-0.32,49.94,"1st: MA20, 10% cash"
2026-09-09T12:37:00-05:00,2026-09-09,ETF,ETF,40,VEU,Vanguard FTSE All-World ex-US Index Fund,85.43,-0.73,Puddle,85.44,-0.72,53.79,"1st: MA20, 10% cash"
2026-09-09T12:37:00-05:00,2026-09-09,ETF,ETF,41,SCHF,Schwab International Equity ETF,28.25,-0.79,Puddle,28.25,-0.77,50.88,"1st: MA20, 10% cash"
2026-09-09T12:37:00-05:00,2026-09-09,ETF,ETF,42,IXUS,iShares Core MSCI Total International Stock ETF,97.66,-0.67,Puddle,97.66,-0.67,53.32,"1st: MA20, 10% cash"
2026-09-09T12:37:00-05:00,2026-09-09,ETF,ETF,47,QUAL,iShares MSCI USA Quality Factor ETF,219.64,-0.52,Puddle,219.64,-0.52,34.03,"2nd: MA60, 50% cash, 5d"
2026-09-09T12:37:00-05:00,2026-09-09,ETF,ETF,48,IWR,iShares Russell Midcap ETF,110.14,-0.73,Puddle,110.18,-0.69,31.01,"2nd: MA60, 50% cash, 5d"
2026-09-09T12:37:00-05:00,2026-09-09,ETF,ETF,53,DIA,SPDR Dow Jones Industrial Average ETF Trust,524.58,-0.65,Puddle,524.56,-0.66,39.33,"2nd: MA60, 50% cash, 5d"
2026-09-09T12:37:00-05:00,2026-09-09,ETF,ETF,69,SPDW,State Street SPDR Portfolio Developed World ex-US ETF,51.62,-0.89,Puddle,51.62,-0.88,49.88,"1st: MA20, 10% cash"
2026-09-09T12:37:00-05:00,2026-09-09,ETF,ETF,80,DYNF,iShares U.S. Equity Factor Rotation Active ETF,69.57,-0.29,Puddle,69.57,-0.3,51.83,"1st: MA20, 10% cash"
2026-09-09T12:37:00-05:00,2026-09-09,ETF,ETF,83,EFV,iShares MSCI EAFE Value ETF,81.79,-0.75,Puddle,81.79,-0.74,52.62,"1st: MA20, 10% cash"
2026-09-09T12:37:00-05:00,2026-09-09,ETF,ETF,84,CGDV,Capital Group Dividend Value ETF,49.62,-0.58,Puddle,49.62,-0.58,38.89,"2nd: MA60, 50% cash, 5d"
2026-09-09T12:37:00-05:00,2026-09-09,ETF,ETF,86,MGK,Vanguard Mega Cap Growth ETF,89.5,-0.48,Puddle,89.5,-0.49,50.67,"1st: MA20, 10% cash"
2026-09-09T12:37:00-05:00,2026-09-09,ETF,ETF,88,OEF,iShares S&P 100 ETF,378.84,-0.44,Puddle,378.84,-0.44,47.52,"1st: MA20, 10% cash"
2026-09-09T12:37:00-05:00,2026-09-09,ETF,ETF,93,ACWI,iShares MSCI ACWI ETF,160.25,-0.55,Puddle,160.35,-0.48,48.27,"1st: MA20, 10% cash"
2026-09-09T12:37:00-05:00,2026-09-09,Stock,"S&P500,NASDAQ100",S2/N2,AAPL,Apple Inc.,311.62,-1.45,Puddle,311.54,-1.48,44.7,"2nd: MA60, 50% cash, 5d"
