scan_timestamp_ct,date,asset_type,universe,rank,ticker,company_name,price,price_change_pct,signal,close,change_pct,rsi,puddle
2026-08-11T12:57:00-05:00,2026-08-11,Stock,NASDAQ100,93,ODFL,Old Dominion Freight Line,210.8,-0.82,RSI & Puddle,210.37,-1.03,28.63,"3rd: MA120, 50% cash, 5d"
2026-08-11T12:57:00-05:00,2026-08-11,Stock,"S&P500,NASDAQ100",S25/N18,COST,Costco Wholesale Corp,941.61,-1.17,Puddle,942.53,-1.07,56.96,"1st: MA20, 10% cash"
2026-08-11T12:57:00-05:00,2026-08-11,Stock,NASDAQ100,56,DDOG,"Datadog, Inc. Class A Common Stock",251.53,-3.55,Puddle,254.02,-2.59,52.84,"1st: MA20, 10% cash"
2026-08-11T12:57:00-05:00,2026-08-11,Stock,NASDAQ100,62,MDLZ,"Mondelez International, Inc. Class A",61.47,-0.11,Puddle,61.14,-0.63,51.2,"2nd: MA60, 50% cash, 5d"
2026-08-11T12:57:00-05:00,2026-08-11,Stock,NASDAQ100,64,HON,"Honeywell International, Inc.",231.57,-4.68,Puddle,237.23,-2.35,53.76,"1st: MA20, 10% cash"
2026-08-11T12:57:00-05:00,2026-08-11,Stock,NASDAQ100,70,LITE,Lumentum Holdings Inc. Common Stock,818.15,0.57,Puddle,811.16,-0.29,48.57,"3rd: MA120, 50% cash, 5d"
2026-08-11T12:57:00-05:00,2026-08-11,Stock,S&P500,73,TJX,TJX Cos Inc/The,156.16,-1.67,Puddle,157.04,-1.12,53.38,"3rd: MA120, 50% cash, 5d"
2026-08-11T12:57:00-05:00,2026-08-11,Stock,NASDAQ100,75,ALAB,"Astera Labs, Inc. Common Stock",309.27,-2.51,Puddle,312.0,-1.65,46.56,"1st: MA20, 10% cash"
2026-08-11T12:57:00-05:00,2026-08-11,Stock,NASDAQ100,96,KDP,Keurig Dr Pepper Inc.,29.0,-1.04,Puddle,28.73,-1.95,36.99,"3rd: MA120, 50% cash, 5d"
