scan_timestamp_ct,date,asset_type,universe,rank,ticker,company_name,price,price_change_pct,signal,close,change_pct,rsi,puddle
2026-09-23T20:09:00-05:00,2026-09-23,ETF,ETF,25,SCHD,Schwab US Dividend Equity ETF,33.28,-1.36,RSI & Puddle,33.4,-0.95,25.09,"2nd: MA60, 50% cash, 5d"
2026-09-23T20:09:00-05:00,2026-09-23,ETF,ETF,31,VYM,Vanguard High Dividend Yield Index ETF,157.66,-0.82,RSI & Puddle,158.32,-0.7,29.73,"3rd: MA120, 50% cash, 5d"
2026-09-23T20:09:00-05:00,2026-09-23,Stock,S&P500,27,BAC,Bank of America Corporation,56.0,-0.36,RSI & Puddle,56.07,-3.26,20.28,"3rd: MA120, 50% cash, 5d"
2026-09-23T20:09:00-05:00,2026-09-23,Stock,S&P500,45,RTX,RTX Corporation,192.19,0.55,RSI & Puddle,194.2,-0.07,21.72,"4th: MA200, RSI<=30, 100% cash, 40d"
2026-09-23T20:09:00-05:00,2026-09-23,Stock,NASDAQ100,47,ADBE,Adobe Inc.,240.69,1.02,RSI & Puddle,240.0,-3.82,26.27,"3rd: MA120, 50% cash, 5d"
2026-09-23T20:09:00-05:00,2026-09-23,Stock,NASDAQ100,52,ABNB,"Airbnb, Inc. Class A Common Stock",149.58,-8.15,RSI & Puddle,153.03,-8.28,15.49,"2nd: MA60, 50% cash, 5d"
2026-09-23T20:09:00-05:00,2026-09-23,Stock,NASDAQ100,58,DASH,"DoorDash, Inc. Class A Common Stock",189.27,-2.06,RSI & Puddle,185.99,-4.04,14.07,"4th: MA200, RSI<=30, 100% cash, 40d"
2026-09-23T20:09:00-05:00,2026-09-23,Stock,S&P500,62,VZ,Verizon Communications,46.52,0.15,RSI & Puddle,46.94,-1.55,29.16,"3rd: MA120, 50% cash, 5d"
2026-09-23T20:09:00-05:00,2026-09-23,Stock,S&P500,98,PGR,Progressive Corporation,203.13,-1.76,RSI & Puddle,206.39,-2.76,28.96,"4th: MA200, RSI<=30, 100% cash, 40d"
2026-09-23T20:09:00-05:00,2026-09-23,ETF,ETF,6,VEA,Vanguard FTSE Developed Markets ETF,71.42,-1.81,Puddle,71.71,-0.82,47.74,"2nd: MA60, 50% cash, 5d"
2026-09-23T20:09:00-05:00,2026-09-23,ETF,ETF,8,IEFA,iShares Core MSCI EAFE ETF,97.82,-1.66,Puddle,98.18,-0.89,44.57,"2nd: MA60, 50% cash, 5d"
2026-09-23T20:09:00-05:00,2026-09-23,ETF,ETF,13,VXUS,Vanguard Total International Stock ETF,85.92,-1.79,Puddle,86.3,-0.98,48.0,"1st: MA20, 10% cash"
