scan_timestamp_ct,date,asset_type,universe,rank,ticker,company_name,price,price_change_pct,signal,close,change_pct,rsi,puddle
2026-09-02T15:37:00-05:00,2026-09-02,Stock,"S&P500,NASDAQ100",S7/N8,AVGO,Broadcom Inc. Common Stock,367.24,-0.66,RSI & Puddle,368.15,-0.41,24.29,"4th: MA200, RSI<=30, 100% cash, 40d"
2026-09-02T15:37:00-05:00,2026-09-02,Stock,S&P500,42,RTX,RTX Corporation,200.78,-2.13,RSI & Puddle,201.48,-1.79,23.19,"2nd: MA60, 50% cash, 5d"
2026-09-02T15:37:00-05:00,2026-09-02,Stock,NASDAQ100,83,ALAB,"Astera Labs, Inc. Common Stock",274.13,-2.06,RSI & Puddle,270.59,-3.33,28.84,"3rd: MA120, 50% cash, 5d"
2026-09-02T15:37:00-05:00,2026-09-02,ETF,ETF,73,VNQ,Vanguard Real Estate ETF,95.78,-0.54,Puddle,95.79,-0.53,40.55,"3rd: MA120, 50% cash, 5d"
2026-09-02T15:37:00-05:00,2026-09-02,Stock,"S&P500,NASDAQ100",S27/N18,PLTR,Palantir Technologies Inc. Class A Common Stock,169.46,-5.81,Puddle,168.66,-6.26,40.91,"1st: MA20, 10% cash"
2026-09-02T15:37:00-05:00,2026-09-02,Stock,"S&P500,NASDAQ100",S44/N22,PANW,"Palo Alto Networks, Inc. Common Stock",328.48,-9.28,Puddle,321.8,-11.13,32.55,"2nd: MA60, 50% cash, 5d"
2026-09-02T15:37:00-05:00,2026-09-02,Stock,"S&P500,NASDAQ100",S58/N29,CRWD,"CrowdStrike Holdings, Inc. Class A Common Stock",203.42,-5.42,Puddle,202.92,-5.65,41.7,"1st: MA20, 10% cash"
2026-09-02T15:37:00-05:00,2026-09-02,Stock,NASDAQ100,44,FTNT,"Fortinet, Inc.",154.54,-4.52,Puddle,153.04,-5.44,44.29,"2nd: MA60, 50% cash, 5d"
